Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/15/2020,ID-PA,Papua,7,0,0,7,74,5,11,58,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,1.61,17.05,0,1.15,0.12,6.76%,14.86%,,1
4/15/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
4/15/2020,ID-RI,Riau,0,2,4,-6,20,5,8,7,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,3.29,0,0.82,0.08,25.00%,40.00%,1,
4/15/2020,ID-SN,Sulawesi Selatan,10,1,9,0,239,23,48,168,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,25.35,0,2.44,0.24,9.62%,20.08%,1.25,0.33
4/15/2020,ID-ST,Sulawesi Tengah,3,0,0,3,22,3,2,17,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,7.44,0,1.02,0.1,13.64%,9.09%,,1
4/15/2020,ID-SG,Sulawesi Tenggara,8,0,3,5,24,1,4,19,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.04,9.11,0,0.38,0.04,4.17%,16.67%,,1
4/15/2020,ID-SA,Sulawesi Utara,1,0,0,1,18,4,8,6,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,6.81,0,1.51,0.15,22.22%,44.44%,,1
4/15/2020,ID-SB,Sumatera Barat,7,0,1,6,55,4,8,43,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,9.97,0,0.72,0.07,7.27%,14.55%,2.33,0
4/15/2020,ID-SS,Sumatera Selatan,3,0,0,3,22,2,4,16,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.37,2.68,0,0.24,0.02,9.09%,18.18%,3,1
4/15/2020,ID-SU,Sumatera Utara,6,0,0,6,78,9,20,49,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.4,5.24,0,0.61,0.06,11.54%,25.64%,1.2,1
4/16/2020,ID-BA,Bali,15,0,2,13,108,2,12,94,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,3.56,25.62,0,0.47,0.05,1.85%,11.11%,2.5,1
4/16/2020,ID-BT,Banten,15,0,4,11,228,48,284,-104,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.4,21.26,0,4.48,0.45,21.05%,124.56%,15,0
4/16/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,2,0,0.5,0.05,25.00%,0.00%,1,1
4/16/2020,ID-JK,DKI Jakarta,174,1,0,173,2259,281,212,1766,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,16.04,208.28,0,25.91,2.59,12.44%,9.38%,1.22,0.11
4/16/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,61,6,24,31,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,16.8,0,1.65,0.17,9.84%,39.34%,1,1
4/16/2020,ID-GO,Gorontalo,3,0,0,3,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,3.39,0,0,0,0.00%,0.00%,,1
4/16/2020,IDN,Indonesia,380,27,102,251,5516,496,548,4472,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.43,20.8,0,1.87,0.19,8.99%,9.93%,1.28,2.7
4/16/2020,ID-JA,Jambi,1,0,0,1,7,0,4,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,2,0,0,0,0.00%,57.14%,1,1
4/16/2020,ID-JB,Jawa Barat,7,1,13,-7,498,73,135,290,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.15,11.03,0,1.62,0.16,14.66%,27.11%,0.23,
4/16/2020,ID-JT,Jawa Tengah,15,3,4,8,432,54,71,307,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.41,11.88,0,1.48,0.15,12.50%,16.44%,0.6,1.5
4/16/2020,ID-JI,Jawa Timur,13,4,3,6,560,136,716,-292,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.32,13.83,0,3.36,0.34,24.29%,127.86%,0.52,1
4/16/2020,ID-KB,Kalimantan Barat,8,0,0,8,21,3,6,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.48,3.87,0,0.55,0.06,14.29%,28.57%,,1
4/16/2020,ID-KS,Kalimantan Selatan,9,0,4,5,58,7,9,42,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.24,14.42,0,1.74,0.17,12.07%,15.52%,0.75,1
4/16/2020,ID-KT,Kalimantan Tengah,1,0,0,1,34,4,47,-17,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,13.23,0,1.56,0.16,11.76%,138.24%,0.13,1
4/16/2020,ID-KI,Kalimantan Timur,9,0,5,4,42,1,14,27,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.53,11.82,0,0.28,0.03,2.38%,33.33%,,1
4/16/2020,ID-KU,Kalimantan Utara,8,0,1,7,28,1,2,25,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,12.34,43.18,0,1.54,0.15,3.57%,7.14%,2,1
4/16/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,7,1,0,6,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,5.07,0,0.72,0.07,14.29%,0.00%,1,1
4/16/2020,ID-KR,Kepulauan Riau,7,0,0,7,39,8,7,24,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.63,20.21,0,4.15,0.41,20.51%,17.95%,1.4,1
4/16/2020,ID-LA,Lampung,5,0,0,5,26,5,4,17,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.55,2.86,0,0.55,0.05,19.23%,15.38%,,1
4/16/2020,ID-MA,Maluku,0,0,0,0,14,1,2,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,7.58,0,0.54,0.05,7.14%,14.29%,0,1
4/16/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,3.06,0,0,0,0.00%,50.00%,0,1
4/16/2020,ID-NB,Nusa Tenggara Barat,8,0,0,8,44,2,2,40,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,8.35,0,0.38,0.04,4.55%,4.55%,,1
4/16/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0,0.18,0,0,0,0.00%,0.00%,1,1
4/16/2020,ID-PA,Papua,6,2,5,-1,80,7,16,57,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,1.38,18.43,0,1.61,0.16,8.75%,20.00%,0.86,
4/16/2020,ID-PB,Papua Barat,3,0,0,3,5,1,1,3,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,2.63,4.38,0,0.88,0.09,20.00%,20.00%,,1
4/16/2020,ID-RI,Riau,5,0,3,2,25,5,11,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.82,4.12,0,0.82,0.08,20.00%,44.00%,,0
4/16/2020,ID-SN,Sulawesi Selatan,27,2,0,25,266,25,48,193,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.86,28.22,0,2.65,0.27,9.40%,18.05%,2.7,2
4/16/2020,ID-ST,Sulawesi Tengah,0,0,0,0,22,3,2,17,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,7.44,0,1.02,0.1,13.64%,9.09%,0,1
4/16/2020,ID-SG,Sulawesi Tenggara,3,0,0,3,27,1,4,22,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,10.24,0,0.38,0.04,3.70%,14.81%,0.38,1
4/16/2020,ID-SA,Sulawesi Utara,0,0,1,-1,18,4,9,5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,6.81,0,1.51,0.15,22.22%,50.00%,0,1
4/16/2020,ID-SB,Sumatera Barat,0,0,0,0,55,4,8,43,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,9.97,0,0.72,0.07,7.27%,14.55%,0,1
4/16/2020,ID-SS,Sumatera Selatan,18,0,0,18,40,2,4,34,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,2.19,4.87,0,0.24,0.02,5.00%,10.00%,6,1
4/16/2020,ID-SU,Sumatera Utara,1,0,3,-2,79,9,23,47,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,5.31,0,0.61,0.06,11.39%,29.11%,0.17,1
4/17/2020,ID-BA,Bali,11,0,1,10,119,2,13,104,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.61,28.22,0,0.47,0.05,1.68%,10.92%,0.73,1
4/17/2020,ID-BT,Banten,9,1,8,0,237,49,292,-104,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.84,22.1,0,4.57,0.46,20.68%,123.21%,0.6,
4/17/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,2,0,0.5,0.05,25.00%,0.00%,1,1
4/17/2020,ID-JK,DKI Jakarta,170,7,35,128,2429,288,247,1894,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,15.67,223.95,1,26.55,2.66,11.86%,10.17%,0.98,7
4/17/2020,ID-YO,Daerah Istimewa Yogyakarta,1,1,3,-3,62,7,27,28,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,17.08,0,1.93,0.19,11.29%,43.55%,1,
4/17/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,3.39,0,0,0,0.00%,0.00%,0,1
4/17/2020,IDN,Indonesia,407,24,59,324,5923,520,607,4796,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.53,22.34,0,1.96,0.2,8.78%,10.25%,1.07,0.89
4/17/2020,ID-JA,Jambi,1,0,0,1,8,0,4,4,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,2.29,0,0,0,0.00%,50.00%,1,1
4/17/2020,ID-JB,Jawa Barat,42,4,17,21,540,77,152,311,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.93,11.96,0,1.7,0.17,14.26%,28.15%,6,4
4/17/2020,ID-JT,Jawa Tengah,14,4,16,-6,446,58,87,301,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.38,12.26,0,1.59,0.16,13.00%,19.51%,0.93,1.33
4/17/2020,ID-JI,Jawa Timur,10,6,3,1,570,142,719,-291,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.25,14.08,0,3.51,0.35,24.91%,126.14%,0.77,1.5
4/17/2020,ID-KB,Kalimantan Barat,0,0,0,0,21,3,6,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,3.87,0,0.55,0.06,14.29%,28.57%,0,1
4/17/2020,ID-KS,Kalimantan Selatan,15,0,0,15,73,7,9,57,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.73,18.15,0,1.74,0.17,9.59%,12.33%,1.67,1
4/17/2020,ID-KT,Kalimantan Tengah,1,0,0,1,35,4,47,-16,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,13.62,0,1.56,0.16,11.43%,134.29%,1,1
4/17/2020,ID-KI,Kalimantan Timur,0,0,1,-1,42,1,15,26,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0,11.82,0,0.28,0.03,2.38%,35.71%,0,1
4/17/2020,ID-KU,Kalimantan Utara,19,0,0,19,47,1,2,44,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,29.3,72.49,0,1.54,0.15,2.13%,4.26%,2.38,1
4/17/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,7,1,0,6,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,5.07,0,0.72,0.07,14.29%,0.00%,0,1
4/17/2020,ID-KR,Kepulauan Riau,19,0,1,18,58,8,8,42,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,9.85,30.06,0,4.15,0.41,13.79%,13.79%,2.71,1
4/17/2020,ID-LA,Lampung,0,0,0,0,26,5,4,17,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,2.86,0,0.55,0.05,19.23%,15.38%,0,1
4/17/2020,ID-MA,Maluku,0,0,0,0,14,1,2,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,7.58,0,0.54,0.05,7.14%,14.29%,1,1
4/17/2020,ID-MU,Maluku Utara,0,0,0,0,4,0,2,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,3.06,0,0,0,0.00%,50.00%,1,1
4/17/2020,ID-NB,Nusa Tenggara Barat,6,0,0,6,50,2,2,46,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,9.49,0,0.38,0.04,4.00%,4.00%,0.75,1
4/17/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0,0.18,0,0,0,0.00%,0.00%,1,1
4/17/2020,ID-PA,Papua,9,0,0,9,89,7,16,66,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,2.07,20.51,0,1.61,0.16,7.87%,17.98%,1.5,0
4/17/2020,ID-PB,Papua Barat,0,0,0,0,5,1,1,3,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,4.38,0,0.88,0.09,20.00%,20.00%,0,1
4/17/2020,ID-RI,Riau,1,0,0,1,26,5,11,10,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,4.28,0,0.82,0.08,19.23%,42.31%,0.2,1
4/17/2020,ID-SN,Sulawesi Selatan,65,2,2,61,331,27,50,254,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.9,35.11,0,2.86,0.29,8.16%,15.11%,2.41,1
4/17/2020,ID-ST,Sulawesi Tengah,2,0,0,2,24,3,2,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,8.12,0,1.02,0.1,12.50%,8.33%,,1
4/17/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,27,1,4,22,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,10.24,0,0.38,0.04,3.70%,14.81%,0,1
4/17/2020,ID-SA,Sulawesi Utara,0,0,0,0,18,4,9,5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,6.81,0,1.51,0.15,22.22%,50.00%,1,1
4/17/2020,ID-SB,Sumatera Barat,7,2,3,2,62,6,11,45,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,11.23,0,1.09,0.11,9.68%,17.74%,,
4/17/2020,ID-SS,Sumatera Selatan,14,0,0,14,54,2,4,48,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.7,6.57,0,0.24,0.02,3.70%,7.41%,0.78,1
4/17/2020,ID-SU,Sumatera Utara,0,0,0,0,79,9,23,47,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,5.31,0,0.61,0.06,11.39%,29.11%,0,1
4/18/2020,ID-BA,Bali,7,0,1,6,126,2,14,110,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.66,29.88,0,0.47,0.05,1.59%,11.11%,0.64,1
4/18/2020,ID-BT,Banten,12,1,4,7,249,50,296,-97,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.12,23.22,0,4.66,0.47,20.08%,118.88%,1.33,1
4/18/2020,ID-BE,Bengkulu,0,0,1,-1,4,1,1,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,2,0,0.5,0.05,25.00%,25.00%,1,1
4/18/2020,ID-JK,DKI Jakarta,101,7,1,93,2530,295,248,1987,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.31,233.26,1,27.2,2.72,11.66%,9.80%,0.59,1
4/18/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,65,7,29,29,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,17.9,0,1.93,0.19,10.77%,44.62%,3,0
4/18/2020,ID-GO,Gorontalo,0,0,0,0,4,0,0,4,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,3.39,0,0,0,0.00%,0.00%,1,1
4/18/2020,IDN,Indonesia,325,15,24,286,6248,535,631,5082,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.23,23.56,0,2.02,0.2,8.56%,10.10%,0.8,0.63
4/18/2020,ID-JA,Jambi,0,0,1,-1,8,0,5,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,2.29,0,0,0,0.00%,62.50%,0,1
4/18/2020,ID-JB,Jawa Barat,11,0,4,7,551,77,156,318,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.24,12.2,0,1.7,0.17,13.97%,28.31%,0.26,0
4/18/2020,ID-JT,Jawa Tengah,38,0,7,31,484,58,94,332,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.04,13.31,0,1.59,0.16,11.98%,19.42%,2.71,0
4/18/2020,ID-JI,Jawa Timur,34,3,7,24,604,145,726,-267,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.84,14.92,0,3.58,0.36,24.01%,120.20%,3.4,0.5
4/18/2020,ID-KB,Kalimantan Barat,0,0,0,0,21,3,6,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,3.87,0,0.55,0.06,14.29%,28.57%,1,1
4/18/2020,ID-KS,Kalimantan Selatan,18,0,1,17,91,7,10,74,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,4.47,22.62,0,1.74,0.17,7.69%,10.99%,1.2,1
4/18/2020,ID-KT,Kalimantan Tengah,6,1,0,5,41,5,47,-11,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,2.33,15.95,0,1.95,0.19,12.20%,114.63%,6,
4/18/2020,ID-KI,Kalimantan Timur,10,0,0,10,52,1,15,36,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.82,14.64,0,0.28,0.03,1.92%,28.85%,,1
4/18/2020,ID-KU,Kalimantan Utara,3,0,0,3,50,1,2,47,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,77.11,0,1.54,0.15,2.00%,4.00%,0.16,1
4/18/2020,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,7,1,1,5,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,5.07,0,0.72,0.07,14.29%,14.29%,1,1
4/18/2020,ID-KR,Kepulauan Riau,21,0,0,21,79,8,8,63,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.88,40.95,0,4.15,0.41,10.13%,10.13%,1.11,1
4/18/2020,ID-LA,Lampung,0,0,0,0,26,5,4,17,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,2.86,0,0.55,0.05,19.23%,15.38%,1,1
4/18/2020,ID-MA,Maluku,3,0,5,-2,17,1,7,9,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.62,9.2,0,0.54,0.05,5.88%,41.18%,,1
